tourney_id,tourney_name,surface,drap1_size,tourney_level,tourney_date,match_num,p1_id,p1_name,p1_hand,p1_ioc,p1_age,p1_rank,p1_rank_points,p2_id,p2_name,p2_hand,p2_ioc,p2_age,p2_rank,p2_rank_points,p1_win_prob_20w,p1_ace_prob_20w,p1_df_prob_20w,p1_svptWon_prob_20w,p2_win_prob_20w,p2_ace_prob_20w,p2_df_prob_20w,p2_svptWon_prob_20w,p1_surface_win_prob_20w,p2_surface_win_prob_20w,p1_win,diff_points
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,276.0,103990.0,Tommy Robredo,R,ESP,34.8090349076,471.0,82.0,104926.0,Fabio Fognini,R,ITA,29.7467488022,45.0,955.0,0.3,0.048368953880764905,0.02699662542182227,0.6006749156355455,0.35,0.035523978685612786,0.06039076376554174,0.6003552397868561,0.5,0.6,0,1
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,277.0,105449.0,Steve Johnson,R,USA,27.1594798084,26.0,1370.0,111578.0,Stefan Kozlov,R,USA,19.0527036277,115.0,496.0,0.5,0.09337748344370861,0.03245033112582781,0.6543046357615894,0.6,0.0711864406779661,0.08135593220338982,0.5728813559322034,0.5,,1,5
2017-0496,Marseille,Hard,32.0,A,20170220.0,277.0,103917.0,Nicolas Mahut,R,FRA,35.0828199863,54.0,850.0,100644.0,Alexander Zverev,R,GER,19.8384668036,18.0,1895.0,0.5,0.07372654155495978,0.0388739946380697,0.6353887399463807,0.55,0.09974160206718347,0.05529715762273902,0.6397932816537467,0.5,0.55,0,2
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,277.0,105077.0,Albert Ramos,L,ESP,29.095140314899997,25.0,1400.0,103565.0,Stephane Robert,R,FRA,36.7638603696,80.0,660.0,0.65,0.04431960049937578,0.038077403245942575,0.6154806491885143,0.4,0.0531986531986532,0.06734006734006734,0.567003367003367,0.65,0.4166666666666667,1,11
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,278.0,105223.0,Juan Martin Del Potro,R,ARG,28.4106776181,42.0,1020.0,104731.0,Kevin Anderson,R,RSA,30.762491444200002,75.0,680.0,0.55,0.09542410714285714,0.029017857142857144,0.6746651785714286,0.5,0.16751592356687897,0.05923566878980892,0.6617834394904458,0.55,0.5,1,1
2017-0496,Marseille,Hard,32.0,A,20170220.0,278.0,105332.0,Benoit Paire,R,FRA,27.7891854894,41.0,1040.0,106421.0,Daniil Medvedev,R,RUS,21.0266940452,64.0,779.0,0.55,0.11557478368355995,0.05686032138442522,0.6025957972805933,0.4,0.08067664281067013,0.03188028627195836,0.620039037085231,0.55,0.5333333333333333,0,22
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,278.0,105238.0,Alexandr Dolgopolov,R,UKR,28.287474332600002,50.0,875.0,103970.0,David Ferrer,R,ESP,34.8884325804,29.0,1310.0,0.4,0.08718282368249837,0.0494469746258946,0.6304489264801562,0.7,0.030856423173803528,0.04534005037783375,0.6467254408060453,0.5333333333333333,0.7,0,2
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,279.0,104505.0,Konstantin Kravchuk,R,RUS,31.991786447600003,95.0,604.0,106000.0,Damir Dzumhur,R,BIH,24.7556468172,79.0,662.0,0.5,0.09102402022756005,0.03286978508217446,0.6422250316055625,0.3,0.029394473838918283,0.041740152851263965,0.6008230452674898,0.5,0.3,0,5
2017-0496,Marseille,Hard,32.0,A,20170220.0,279.0,105526.0,Jan Lennard Struff,R,GER,26.8254620123,62.0,786.0,104871.0,Jeremy Chardy,R,FRA,30.0232717317,77.0,670.0,0.55,0.0904790065050266,0.06209343583678297,0.6268480189237138,0.5,0.1,0.05562130177514793,0.6384615384615384,0.4444444444444444,0.5,1,0
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,279.0,104122.0,Carlos Berlocq,R,ARG,34.0479123888,66.0,746.0,104547.0,Horacio Zeballos,L,ARG,31.819301848000002,73.0,686.0,0.3888888888888889,0.04284772577455504,0.02966381015161503,0.5833882663150955,0.4,0.0995775497887749,0.04284852142426071,0.6626433313216656,0.4,0.125,0,4
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,280.0,111577.0,Jared Donaldson,R,USA,20.3668720055,100.0,594.0,105062.0,Mikhail Kukushkin,R,KAZ,29.155373032199996,78.0,663.0,0.25,0.07354838709677419,0.04774193548387097,0.6212903225806452,0.35,0.04161849710982659,0.02254335260115607,0.584971098265896,0.25,0.45,0,10
2017-0496,Marseille,Hard,32.0,A,20170220.0,280.0,105379.0,Aljaz Bedene,R,GBR,27.5947980835,102.0,577.0,103908.0,Paul Henri Mathieu,R,FRA,35.1074606434,101.0,578.0,0.4,0.10416666666666667,0.03885135135135135,0.6165540540540541,0.4,0.06279069767441861,0.06046511627906977,0.6069767441860465,0.4,0.3157894736842105,0,2
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,280.0,103607.0,Victor Estrella,R,DOM,36.553045859,94.0,604.0,105550.0,Guido Pella,L,ARG,26.765229295,162.0,350.0,0.4,0.03820960698689956,0.03056768558951965,0.6200873362445415,0.3,0.05826771653543307,0.023097112860892388,0.6157480314960629,0.6111111111111112,0.4,1,4
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,281.0,104534.0,Dudi Sela,R,ISR,31.8822724162,74.0,686.0,105023.0,Sam Querrey,R,USA,29.3744010951,35.0,1135.0,0.45,0.033420707732634336,0.0399737876802097,0.5956749672346002,0.55,0.16101694915254236,0.05447941888619855,0.6543583535108959,0.47368421052631576,0.55,0,4
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,281.0,105154.0,Joao Souza,R,BRA,28.7364818617,131.0,449.0,105807.0,Pablo Carreno Busta,R,ESP,25.6125941136,24.0,1495.0,0.0,0.11666666666666667,0.03666666666666667,0.6866666666666666,0.7,0.0639569635385535,0.02630005977286312,0.6497310221159593,0.0,0.7,0,9
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,282.0,106378.0,Kyle Edmund,R,GBR,22.119096509200002,49.0,898.0,105173.0,Adrian Mannarino,L,FRA,28.6461327858,60.0,791.0,0.45,0.07533805537669028,0.0360592401802962,0.6387636831938184,0.3,0.057919621749408984,0.04491725768321513,0.5898345153664303,0.45,0.3,1,4
2017-0496,Marseille,Hard,32.0,A,20170220.0,282.0,104755.0,Richard Gasquet,R,FRA,30.6776180698,19.0,1875.0,104898.0,Robin Haase,R,NED,29.87816564,58.0,833.0,0.7,0.05908096280087528,0.027716994894237783,0.6484318016046682,0.4,0.11711711711711711,0.043114543114543116,0.6505791505791506,0.7,0.25,1,11
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,282.0,106148.0,Roberto Carballes Baena,R,ESP,23.9151266256,132.0,446.0,105311.0,Joao Sousa,R,POR,27.895961670100004,39.0,1055.0,0.2777777777777778,0.061611374407582936,0.045813586097946286,0.6153238546603476,0.55,0.057803468208092484,0.022398843930635837,0.6437861271676301,0.29411764705882354,0.7,0,3
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,283.0,106216.0,Bjorn Fratangelo,R,USA,23.5920602327,109.0,527.0,104229.0,Yen Hsun Lu,R,TPE,33.5222450376,63.0,780.0,0.1875,0.055900621118012424,0.03864734299516908,0.6066252587991718,0.4,0.0918230563002681,0.05093833780160858,0.6648793565683646,0.23076923076923078,0.42105263157894735,0,5
2017-0496,Marseille,Hard,32.0,A,20170220.0,283.0,126774.0,Stefanos Tsitsipas,R,GRE,18.527036276500002,205.0,268.0,104022.0,Mikhail Youzhny,R,RUS,34.658453114299995,87.0,631.0,0.0,0.031746031746031744,0.015873015873015872,0.5555555555555556,0.45,0.048,0.037333333333333336,0.5913333333333334,0.0,0.45,0,2
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,283.0,104297.0,Rogerio Dutra Silva,R,BRA,33.0485968515,88.0,628.0,134770.0,Casper Ruud,R,NOR,18.1656399726,208.0,258.0,0.17647058823529413,0.055594651653764954,0.045038705137227304,0.5946516537649542,0.4,0.05389221556886228,0.041916167664670656,0.6407185628742516,0.14285714285714285,,0,4
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,284.0,106432.0,Borna Coric,R,CRO,20.2683093771,59.0,795.0,105053.0,Santiago Giraldo,R,COL,29.234770705,103.0,567.0,0.2,0.07287201469687692,0.03184323331292101,0.6282914880587875,0.35,0.05481049562682216,0.029154518950437316,0.6163265306122448,0.2,0.36363636363636365,1,4
2017-0496,Marseille,Hard,32.0,A,20170220.0,284.0,104660.0,Sergiy Stakhovsky,R,UKR,31.1238877481,107.0,535.0,106210.0,Jiri Vesely,L,CZE,23.6167008898,55.0,848.0,0.25,0.08741258741258741,0.04895104895104895,0.6223776223776224,0.5,0.09282422646477946,0.05332455562870309,0.6372613561553654,0.21428571428571427,0.45,0,4
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,284.0,106329.0,Thiago Monteiro,L,BRA,22.726899384,85.0,645.0,105671.0,Gastao Elias,R,POR,26.2422997947,86.0,641.0,0.4,0.04002808988764045,0.03300561797752809,0.6060393258426966,0.4,0.05670446964643095,0.027351567711807873,0.6137424949966644,0.5,0.375,1,7
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,285.0,105065.0,Tim Smyczek,R,USA,29.144421629,164.0,345.0,105683.0,Milos Raonic,R,CAN,26.1519507187,4.0,4930.0,0.45,0.06701940035273368,0.029982363315696647,0.6119929453262787,0.75,0.20231958762886598,0.04059278350515464,0.7087628865979382,0.4117647058823529,0.75,0,11
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,285.0,105453.0,Kei Nishikori,R,JPN,27.1457905544,5.0,4730.0,105064.0,Thomaz Bellucci,L,BRA,29.144421629,76.0,676.0,0.65,0.04151838671411625,0.023131672597864767,0.636417556346382,0.45,0.0758575197889182,0.048153034300791556,0.6279683377308707,0.75,0.65,0,3
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,286.0,126203.0,Taylor Harry Fritz,R,USA,19.3155373032,112.0,516.0,105385.0,Donald Young,L,USA,27.5811088296,69.0,726.0,0.35,0.09367816091954023,0.0339080459770115,0.6224137931034482,0.45,0.04454597372929754,0.047972587093089665,0.6350656767561393,0.35,0.45,0,13
2017-0496,Marseille,Hard,32.0,A,20170220.0,286.0,104542.0,Jo Wilfried Tsonga,R,FRA,31.846680355900002,11.0,3230.0,105011.0,Illya Marchenko,R,UKR,29.453798768000002,93.0,604.0,0.7,0.14045698924731181,0.02889784946236559,0.7076612903225806,0.35,0.06652806652806653,0.0628898128898129,0.617983367983368,0.7,0.35,1,16
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,286.0,106233.0,Dominic Thiem,R,AUT,23.4661190965,8.0,3375.0,105583.0,Dusan Lajovic,R,SRB,26.6447638604,97.0,597.0,0.65,0.07575757575757576,0.03636363636363636,0.6321212121212121,0.35,0.04017857142857143,0.024872448979591837,0.6332908163265306,0.75,0.6,1,5
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,287.0,104327.0,Steve Darcis,R,BEL,32.9418206708,57.0,842.0,105932.0,Nikoloz Basilashvili,R,RUS,24.9938398357,53.0,858.0,0.55,0.049163179916317995,0.024581589958158997,0.6401673640167364,0.5,0.0421455938697318,0.05172413793103448,0.6206896551724138,0.5,0.45,0,6
2017-0496,Marseille,Hard,32.0,A,20170220.0,287.0,104468.0,Gilles Simon,R,FRA,32.1505817933,23.0,1495.0,103898.0,Julien Benneteau,R,FRA,35.1704312115,120.0,482.0,0.65,0.045278137128072445,0.03686934023285899,0.6183699870633894,0.35,0.09473023839397741,0.03889585947302384,0.6411543287327478,0.65,0.3333333333333333,1,3
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,287.0,106043.0,Diego Sebastian Schwartzman,R,ARG,24.514715948000003,51.0,865.0,105643.0,Federico Delbonis,L,ARG,26.379192334000003,52.0,860.0,0.45,0.036211699164345405,0.031337047353760444,0.6030640668523677,0.45,0.05950500263296472,0.04265402843601896,0.6345444971037388,0.47368421052631576,0.7,1,3
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,288.0,106058.0,Jack Sock,R,USA,24.4079397673,21.0,1855.0,104198.0,Guillermo Garcia Lopez,R,ESP,33.716632443499996,99.0,595.0,0.85,0.0826888756692445,0.04045211183819155,0.6674598453301607,0.4,0.0492676431424767,0.05525965379494008,0.5978695073235686,0.85,0.4,1,15
2017-0496,Marseille,Hard,32.0,A,20170220.0,288.0,106401.0,Nick Kyrgios,R,AUS,21.8206707734,16.0,2165.0,104291.0,Malek Jaziri,R,TUN,33.0869267625,47.0,908.0,0.7,0.19814241486068113,0.04643962848297214,0.7021671826625387,0.6,0.06957621758380772,0.036685641998734975,0.6407337128399747,0.7,0.6,1,10
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,288.0,106044.0,Nicolas Kicker,R,ARG,24.514715948000003,123.0,472.0,105963.0,Arthur De Greef,R,BEL,24.9034907598,138.0,421.0,0.5,0.028747433264887063,0.043121149897330596,0.6386036960985626,0.25,0.0453257790368272,0.0226628895184136,0.6203966005665722,0.5,0.0,1,2
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,289.0,105449.0,Steve Johnson,R,USA,27.1594798084,26.0,1370.0,106415.0,Yoshihito Nishioka,L,JPN,21.401779602999998,91.0,609.0,0.5,0.09236947791164658,0.03346720214190094,0.6506024096385542,0.4,0.03083989501312336,0.02952755905511811,0.613517060367454,0.5,0.4,1,2
2017-0496,Marseille,Hard,32.0,A,20170220.0,289.0,103917.0,Nicolas Mahut,R,FRA,35.0828199863,54.0,850.0,105613.0,Norbert Gombos,R,SVK,26.524298425700003,128.0,455.0,0.5,0.07177033492822966,0.03759398496240601,0.6404647983595352,1.0,0.125,0.0,0.75,0.5,1.0,0,24
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,289.0,104926.0,Fabio Fognini,R,ITA,29.7467488022,45.0,955.0,105077.0,Albert Ramos,L,ESP,29.095140314899997,25.0,1400.0,0.35,0.029051000645577793,0.05874757908327954,0.6055519690122659,0.65,0.04379084967320261,0.0392156862745098,0.6169934640522876,0.6,0.7,0,8
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,290.0,105223.0,Juan Martin Del Potro,R,ARG,28.4106776181,42.0,1020.0,106000.0,Damir Dzumhur,R,BIH,24.7556468172,79.0,662.0,0.55,0.09626274065685164,0.03001132502831257,0.6800679501698754,0.3,0.03064903846153846,0.04266826923076923,0.6003605769230769,0.55,0.3,1,4
2017-0496,Marseille,Hard,32.0,A,20170220.0,290.0,105526.0,Jan Lennard Struff,R,GER,26.8254620123,62.0,786.0,106421.0,Daniil Medvedev,R,RUS,21.0266940452,64.0,779.0,0.55,0.093841642228739,0.06041055718475073,0.6275659824046921,0.45,0.07869481765834933,0.03582853486884197,0.6199616122840691,0.47368421052631576,0.5625,0,2
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,290.0,105238.0,Alexandr Dolgopolov,R,UKR,28.287474332600002,50.0,875.0,104547.0,Horacio Zeballos,L,ARG,31.819301848000002,73.0,686.0,0.35,0.08774193548387096,0.05096774193548387,0.6309677419354839,0.4,0.09933373712901272,0.04239854633555421,0.6711084191399153,0.5,0.2222222222222222,1,4
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,291.0,111577.0,Jared Donaldson,R,USA,20.3668720055,100.0,594.0,105023.0,Sam Querrey,R,USA,29.3744010951,35.0,1135.0,0.25,0.07707006369426751,0.04777070063694268,0.6171974522292993,0.55,0.15221459762944478,0.05489706799750468,0.6475358702432938,0.25,0.6,0,2
2017-0496,Marseille,Hard,32.0,A,20170220.0,291.0,106298.0,Lucas Pouille,R,FRA,22.992470910300003,17.0,2131.0,105379.0,Aljaz Bedene,R,GBR,27.5947980835,102.0,577.0,0.55,0.10273972602739725,0.03881278538812785,0.6295662100456622,0.35,0.1076923076923077,0.040236686390532544,0.6189349112426036,0.55,0.35,1,5
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,291.0,105807.0,Pablo Carreno Busta,R,ESP,25.6125941136,24.0,1495.0,103607.0,Victor Estrella,R,DOM,36.553045859,94.0,604.0,0.75,0.06366366366366366,0.02762762762762763,0.6594594594594595,0.4,0.0372369131138694,0.030221262817053427,0.6195358877495952,0.7,0.631578947368421,1,15
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,292.0,104229.0,Yen Hsun Lu,R,TPE,33.5222450376,63.0,780.0,106378.0,Kyle Edmund,R,GBR,22.119096509200002,49.0,898.0,0.45,0.09741550695825049,0.051027170311464545,0.6739562624254473,0.5,0.0785997357992074,0.03632760898282695,0.6519154557463672,0.45,0.5,0,9
2017-0496,Marseille,Hard,32.0,A,20170220.0,292.0,104755.0,Richard Gasquet,R,FRA,30.6776180698,19.0,1875.0,104022.0,Mikhail Youzhny,R,RUS,34.658453114299995,87.0,631.0,0.75,0.050746268656716415,0.027611940298507463,0.6514925373134328,0.45,0.046,0.036,0.5966666666666667,0.75,0.45,1,4
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,292.0,106148.0,Roberto Carballes Baena,R,ESP,23.9151266256,132.0,446.0,134770.0,Casper Ruud,R,NOR,18.1656399726,208.0,258.0,0.2631578947368421,0.060675883256528416,0.0445468509984639,0.6228878648233487,0.5,0.055415617128463476,0.04030226700251889,0.6473551637279596,0.2777777777777778,1.0,0,2
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,293.0,105683.0,Milos Raonic,R,CAN,26.1519507187,4.0,4930.0,106432.0,Borna Coric,R,CRO,20.2683093771,59.0,795.0,0.75,0.19507453013609852,0.03953337653920933,0.7083603370058328,0.25,0.07766367137355584,0.03401797175866496,0.6328626444159179,0.75,0.25,1,4
2017-0496,Marseille,Hard,32.0,A,20170220.0,293.0,104792.0,Gael Monfils,R,FRA,30.4722792608,12.0,3145.0,104660.0,Sergiy Stakhovsky,R,UKR,31.1238877481,107.0,535.0,0.75,0.10327767470624613,0.045763760049474335,0.6617192331478046,0.25,0.08853850818677987,0.04851425106124924,0.6294724075197089,0.75,0.2,1,6
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,293.0,105064.0,Thomaz Bellucci,L,BRA,29.144421629,76.0,676.0,106329.0,Thiago Monteiro,L,BRA,22.726899384,85.0,645.0,0.5,0.07224080267558529,0.04749163879598662,0.6294314381270903,0.4,0.038461538461538464,0.033566433566433566,0.6090909090909091,0.65,0.5333333333333333,0,1
2017-0496,Marseille,Hard,32.0,A,20170220.0,294.0,104542.0,Jo Wilfried Tsonga,R,FRA,31.846680355900002,11.0,3230.0,104468.0,Gilles Simon,R,FRA,32.1505817933,23.0,1495.0,0.75,0.14440677966101695,0.02847457627118644,0.711864406779661,0.65,0.045627376425855515,0.036755386565272496,0.6166032953105196,0.75,0.65,1,3
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,294.0,106043.0,Diego Sebastian Schwartzman,R,ARG,24.514715948000003,51.0,865.0,106233.0,Dominic Thiem,R,AUT,23.4661190965,8.0,3375.0,0.45,0.037552155771905425,0.031988873435326845,0.6043115438108484,0.7,0.07267267267267268,0.03663663663663664,0.6378378378378379,0.5,0.75,0,5
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,295.0,106058.0,Jack Sock,R,USA,24.4079397673,21.0,1855.0,105449.0,Steve Johnson,R,USA,27.1594798084,26.0,1370.0,0.85,0.08181818181818182,0.040606060606060604,0.6666666666666666,0.5,0.09229651162790697,0.032703488372093026,0.657703488372093,0.85,0.5,1,3
2017-0496,Marseille,Hard,32.0,A,20170220.0,295.0,105613.0,Norbert Gombos,R,SVK,26.524298425700003,128.0,455.0,106401.0,Nick Kyrgios,R,AUS,21.8206707734,16.0,2165.0,1.0,0.09770114942528736,0.07471264367816093,0.6379310344827587,0.7,0.20200125078173858,0.0450281425891182,0.7029393370856786,1.0,0.7,0,3
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,295.0,105077.0,Albert Ramos,L,ESP,29.095140314899997,25.0,1400.0,106044.0,Nicolas Kicker,R,ARG,24.514715948000003,123.0,472.0,0.7,0.044577511643379905,0.036593479707252165,0.6207584830339321,0.5714285714285714,0.03136531365313653,0.04059040590405904,0.6457564575645757,0.7,0.5714285714285714,1,11
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,296.0,105223.0,Juan Martin Del Potro,R,ARG,28.4106776181,42.0,1020.0,105023.0,Sam Querrey,R,USA,29.3744010951,35.0,1135.0,0.55,0.09534619750283768,0.032917139614074914,0.6799091940976163,0.6,0.16058394160583941,0.055076310550763105,0.6536164565361645,0.55,0.6,0,9
2017-0496,Marseille,Hard,32.0,A,20170220.0,296.0,106298.0,Lucas Pouille,R,FRA,22.992470910300003,17.0,2131.0,106421.0,Daniil Medvedev,R,RUS,21.0266940452,64.0,779.0,0.55,0.11010284331518451,0.03690260133091349,0.6339987900786449,0.5,0.07414330218068536,0.03551401869158879,0.6230529595015576,0.55,0.5882352941176471,1,6
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,296.0,105807.0,Pablo Carreno Busta,R,ESP,25.6125941136,24.0,1495.0,105238.0,Alexandr Dolgopolov,R,UKR,28.287474332600002,50.0,875.0,0.75,0.06311274509803921,0.026348039215686275,0.664828431372549,0.35,0.08836907082521117,0.04938271604938271,0.6289798570500325,0.75,0.5294117647058824,1,14
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,297.0,105683.0,Milos Raonic,R,CAN,26.1519507187,4.0,4930.0,106378.0,Kyle Edmund,R,GBR,22.119096509200002,49.0,898.0,0.75,0.19396274887604367,0.04174694926140013,0.7052023121387283,0.55,0.08344827586206896,0.037241379310344824,0.6620689655172414,0.75,0.55,1,2
2017-0496,Marseille,Hard,32.0,A,20170220.0,297.0,104755.0,Richard Gasquet,R,FRA,30.6776180698,19.0,1875.0,104792.0,Gael Monfils,R,FRA,30.4722792608,12.0,3145.0,0.75,0.05279034690799397,0.026395173453996983,0.6568627450980392,0.8,0.10830090791180286,0.046044098573281456,0.6634241245136187,0.75,0.8,0,0
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,297.0,106329.0,Thiago Monteiro,L,BRA,22.726899384,85.0,645.0,134770.0,Casper Ruud,R,NOR,18.1656399726,208.0,258.0,0.45,0.04158004158004158,0.03465003465003465,0.6126126126126126,0.5714285714285714,0.06299212598425197,0.03543307086614173,0.655511811023622,0.5625,1.0,0,1
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,298.0,105385.0,Donald Young,L,USA,27.5811088296,69.0,726.0,106058.0,Jack Sock,R,USA,24.4079397673,21.0,1855.0,0.45,0.04391891891891892,0.051238738738738736,0.6328828828828829,0.85,0.08674101610904585,0.03841387856257745,0.6691449814126395,0.45,0.85,0,4
2017-0496,Marseille,Hard,32.0,A,20170220.0,298.0,106401.0,Nick Kyrgios,R,AUS,21.8206707734,16.0,2165.0,104542.0,Jo Wilfried Tsonga,R,FRA,31.846680355900002,11.0,3230.0,0.7,0.2063185041908446,0.04384268214055448,0.7034171502256609,0.75,0.14052953156822812,0.027834351663272233,0.7094365241004752,0.7,0.75,0,4
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,298.0,105077.0,Albert Ramos,L,ESP,29.095140314899997,25.0,1400.0,106233.0,Dominic Thiem,R,AUT,23.4661190965,8.0,3375.0,0.75,0.049257759784075573,0.03508771929824561,0.6322537112010796,0.7,0.0712979890310786,0.03290676416819013,0.6398537477148081,0.75,0.75,0,0
2017-0499,Delray Beach,Hard,32.0,A,20170220.0,299.0,105683.0,Milos Raonic,R,CAN,26.1519507187,4.0,4930.0,105223.0,Juan Martin Del Potro,R,ARG,28.4106776181,42.0,1020.0,0.75,0.19068877551020408,0.04145408163265306,0.7104591836734694,0.55,0.10248815165876778,0.034360189573459717,0.6925355450236966,0.75,0.55,1,4
2017-0496,Marseille,Hard,32.0,A,20170220.0,299.0,106298.0,Lucas Pouille,R,FRA,22.992470910300003,17.0,2131.0,104755.0,Richard Gasquet,R,FRA,30.6776180698,19.0,1875.0,0.55,0.11930724823604875,0.03720333547145606,0.6427196921103271,0.7,0.05135730007336757,0.025678650036683785,0.6595744680851063,0.55,0.7,1,7
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,299.0,134770.0,Casper Ruud,R,NOR,18.1656399726,208.0,258.0,105807.0,Pablo Carreno Busta,R,ESP,25.6125941136,24.0,1495.0,0.625,0.06914893617021277,0.03546099290780142,0.6702127659574468,0.75,0.06168446026097272,0.02609727164887307,0.66073546856465,1.0,0.75,0,2
2017-0496,Marseille,Hard,32.0,A,20170220.0,300.0,106298.0,Lucas Pouille,R,FRA,22.992470910300003,17.0,2131.0,104542.0,Jo Wilfried Tsonga,R,FRA,31.846680355900002,11.0,3230.0,0.6,0.12556929082628496,0.035783994795055306,0.6486662329212752,0.75,0.13198653198653199,0.02558922558922559,0.7117845117845117,0.6,0.75,0,5
2017-6932,Rio De Janeiro,Clay,32.0,A,20170220.0,300.0,106233.0,Dominic Thiem,R,AUT,23.4661190965,8.0,3375.0,105807.0,Pablo Carreno Busta,R,ESP,25.6125941136,24.0,1495.0,0.7,0.0671912832929782,0.03389830508474576,0.635593220338983,0.75,0.06279904306220095,0.028708133971291867,0.659688995215311,0.8,0.75,1,11
