tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,p1_id,p1_name,p1_hand,p1_ioc,p1_age,p1_rank,p1_rank_points,p2_id,p2_name,p2_hand,p2_ioc,p2_age,p2_rank,p2_rank_points,p1_win_prob_20w,p1_ace_prob_20w,p1_df_prob_20w,p1_svptWon_prob_20w,p2_win_prob_20w,p2_ace_prob_20w,p2_df_prob_20w,p2_svptWon_prob_20w,p1_surface_win_prob_20w,p2_surface_win_prob_20w,p1_win,diff_points
2017-0429,Stockholm,Hard,32,A,20171016,283,104620,Simone Bolelli,R,ITA,32.0219028063,190,277,104678,Viktor Troicki,R,SRB,31.6796714579,48,985,0.307692307692308,0.03476821192053,0.016556291390729,0.602649006622517,0.4,0.091870456047588,0.043621943159286,0.631196298744217,0.142857142857143,0.5,0,3
2017-7485,Antwerp,Hard,32,A,20171016,284,104252,Florian Mayer,R,GER,34.0314852841,66,788,126207,Francis Tiafoe,R,USA,19.7371663244,79,650,0.4,0.042553191489362,0.02061170212766,0.624335106382979,0.3,0.094360692350642,0.035175879396985,0.63428252372976,0.142857142857143,0.3,0,0
2017-M014,Moscow,Hard,32,A,20171016,284,106421,Daniil Medvedev,R,RUS,21.6783025325,67,784,105723,Andrey Kuznetsov,R,RUS,26.6475017112,95,566,0.5,0.099440646364201,0.05655686761964,0.622125543816035,0.5,0.068581477139508,0.03810082063306,0.63599062133646,0.4,0.35,1,4
2017-0429,Stockholm,Hard,32,A,20171016,284,105668,Jerzy Janowicz,R,POL,26.9240246407,141,384,105732,Pierre Hugues Herbert,R,FRA,26.5817932923,85,636,0.153846153846154,0.093553459119497,0.050314465408805,0.653301886792453,0.25,0.11,0.051764705882353,0.645882352941176,0,0.3,0,1
2017-7485,Antwerp,Hard,32,A,20171016,286,104542,Jo Wilfried Tsonga,R,FRA,32.4982888433,17,2285,104932,Kenny De Schepper,L,FRA,30.3846680356,155,352,0.6,0.106103822019395,0.027381631488876,0.695379349686252,0.285714285714286,0.06401384083045,0.027681660899654,0.625432525951557,0.6,0.333333333333333,1,9
2017-M014,Moscow,Hard,32,A,20171016,286,122330,Alexander Bublik,R,RUS,20.3312799452,107,520,105077,Albert Ramos,L,ESP,29.7467488022,23,1925,0.25,0.112324492979719,0.074882995319813,0.574102964118565,0.6,0.069019200830306,0.027503892060197,0.638816813700052,0.285714285714286,0.5,0,2
2017-0429,Stockholm,Hard,32,A,20171016,286,104731,Kevin Anderson,R,RSA,31.4140999316,16,2470,111202,Hyeon Chung,R,KOR,21.4099931554,54,897,0.65,0.208256315465188,0.036968576709797,0.713493530499076,0.4,0.058971141781681,0.050188205771644,0.627352572145546,0.65,0.35,1,1
2017-7485,Antwerp,Hard,32,A,20171016,287,103898,Julien Benneteau,R,FRA,35.8220396988,93,575,105967,Henri Laaksonen,R,SUI,25.5441478439,96,566,0.4,0.084724799010513,0.046382189239332,0.638837353123067,0.35,0.092120509849363,0.061413673232909,0.645422943221321,0.45,0.277777777777778,1,4
2017-M014,Moscow,Hard,32,A,20171016,287,105936,Filip Krajinovic,R,SRB,25.6344969199,77,657,105575,Ricardas Berankis,R,LTU,27.3210130048,169,310,0.166666666666667,0.080729166666667,0.03125,0.5703125,0.25,0.026190476190476,0.044642857142857,0.5875,0.333333333333333,0.4,0,2
2017-0429,Stockholm,Hard,32,A,20171016,287,104269,Fernando Verdasco,L,ESP,33.9192334018,43,1090,105132,Jurgen Zopp,R,EST,29.5496235455,180,298,0.45,0.068066157760814,0.045165394402036,0.648218829516539,0.4,0.092436974789916,0.047619047619048,0.65266106442577,0.45,0.666666666666667,1,1
2017-7485,Antwerp,Hard,32,A,20171016,288,106401,Nick Kyrgios,R,AUS,22.4722792608,20,2010,105074,Ruben Bemelmans,L,BEL,29.7549623546,98,544,0.7,0.189628482972136,0.059597523219814,0.70046439628483,0.363636363636364,0.056091148115688,0.023663453111306,0.644171779141104,0.7,0.428571428571429,0,13
2017-M014,Moscow,Hard,32,A,20171016,288,105173,Adrian Mannarino,L,FRA,29.2977412731,29,1535,104586,Lukas Rosol,R,CZE,32.2299794661,204,258,0.7,0.060109289617486,0.034153005464481,0.628415300546448,0.35,0.081081081081081,0.045218295218295,0.642411642411642,0.7,0.45,1,5
2017-0429,Stockholm,Hard,32,A,20171016,288,105526,Jan Lennard Struff,R,GER,27.4770704997,49,933,105223,Juan Martin Del Potro,R,ARG,29.0622861054,19,2225,0.6,0.10475651189128,0.05832389580974,0.641562853907135,0.75,0.126225490196078,0.036764705882353,0.677083333333333,0.6,0.75,0,4
2017-7485,Antwerp,Hard,32,A,20171016,289,104660,Sergiy Stakhovsky,R,UKR,31.7754962355,102,534,105311,Joao Sousa,R,POR,28.5475701574,61,825,0.25,0.089586969168121,0.040721349621873,0.634671320535195,0.5,0.06016713091922,0.032311977715878,0.622841225626741,0.210526315789474,0.35,0,2
2017-M014,Moscow,Hard,32,A,20171016,289,104534,Dudi Sela,R,ISR,32.5338809035,72,710,104297,Rogerio Dutra Silva,R,BRA,33.7002053388,81,648,0.35,0.027976577748862,0.037735849056604,0.627195836044242,0.4,0.049682264586944,0.049104563835933,0.599075678798382,0.35,0.3125,1,2
2017-0429,Stockholm,Hard,32,A,20171016,289,105216,Yuichi Sugita,R,JPN,29.0759753593,37,1184,104571,Marcos Baghdatis,R,CYP,32.3312799452,91,580,0.6,0.044795783926219,0.035573122529644,0.608695652173913,0.55,0.119047619047619,0.05374149659864,0.648299319727891,0.55,0.6,1,1
2017-7485,Antwerp,Hard,32,A,20171016,290,103970,David Ferrer,R,ESP,35.5400410678,31,1425,104327,Steve Darcis,R,BEL,33.5934291581,65,791,0.75,0.026780279975654,0.057821059038345,0.62446743761412,0.45,0.041639127561137,0.02048909451421,0.604758757435558,0.6,0.6,1,11
2017-M014,Moscow,Hard,32,A,20171016,290,106000,Damir Dzumhur,R,BIH,25.4072553046,38,1181,106026,Yuki Bhambri,R,IND,25.2840520192,146,372,0.6,0.039113428943938,0.044980443285528,0.602346805736636,0.333333333333333,0.032258064516129,0.039542143600416,0.618106139438085,0.6,0.333333333333333,1,1
2017-0429,Stockholm,Hard,32,A,20171016,290,104926,Fabio Fognini,R,ITA,30.3983572895,27,1695,111200,Elias Ymer,R,SWE,21.5167693361,202,264,0.65,0.043506493506494,0.061688311688312,0.621428571428571,0.235294117647059,0.051608579088472,0.041554959785523,0.597184986595174,0.6,0,1,6
2017-7485,Antwerp,Hard,32,A,20171016,291,124014,Ernesto Escobedo,R,USA,21.2840520192,114,487,106043,Diego Sebastian Schwartzman,R,ARG,25.1663244353,26,1720,0.5,0.073760580411125,0.035066505441354,0.633010882708585,0.65,0.037420840529649,0.033390903857225,0.612550374208405,0.375,0.65,0,5
2017-M014,Moscow,Hard,32,A,20171016,291,104312,Andreas Seppi,R,ITA,33.6509240246,88,626,104259,Philipp Kohlschreiber,R,GER,34.0013689254,32,1340,0.45,0.089216944801027,0.027599486521181,0.625160462130937,0.6,0.07421875,0.029296875,0.652994791666667,0.45,0.7,0,7
2017-0429,Stockholm,Hard,32,A,20171016,291,106058,Jack Sock,R,USA,25.0595482546,21,2005,104871,Jeremy Chardy,R,FRA,30.674880219,84,640,0.6,0.076376554174068,0.04558910597987,0.631734754292481,0.4,0.115853658536585,0.053523035230352,0.655149051490515,0.55,0.4,1,13
2017-7485,Antwerp,Hard,32,A,20171016,292,103333,Ivo Karlovic,R,CRO,38.6310746064,51,910,126774,Stefanos Tsitsipas,R,GRE,19.1786447639,122,466,0.55,0.24103695532267,0.055157198014341,0.73303916161059,0.181818181818182,0.100490196078431,0.029411764705882,0.649509803921569,0.6,0.25,0,0
2017-M014,Moscow,Hard,32,A,20171016,292,105806,Mirza Basic,R,BIH,26.264202601,209,247,111513,Laslo Djere,R,SRB,22.3737166324,90,583,0.357142857142857,0.080777860882573,0.025430067314884,0.646222887060583,0.5,0.032474804031355,0.03471444568869,0.624860022396417,0.444444444444444,1,0,16
2017-0429,Stockholm,Hard,32,A,20171016,292,104678,Viktor Troicki,R,SRB,31.6796714579,48,985,104999,Mischa Zverev,L,GER,30.1519507187,30,1457,0.45,0.095490716180371,0.044429708222812,0.635278514588859,0.6,0.064053009387079,0.034787410270569,0.643843180563225,0.5,0.6,0,15
2017-7485,Antwerp,Hard,32,A,20171016,293,105676,David Goffin,R,BEL,26.8583162218,10,2885,126207,Francis Tiafoe,R,USA,19.7371663244,79,650,0.9,0.093818984547461,0.035871964679912,0.661147902869757,0.35,0.096866096866097,0.034757834757835,0.638176638176638,0.9,0.35,1,2
2017-M014,Moscow,Hard,32,A,20171016,293,106421,Daniil Medvedev,R,RUS,21.6783025325,67,784,105807,Pablo Carreno Busta,R,ESP,26.264202601,11,2855,0.5,0.104738154613466,0.056733167082294,0.618453865336658,0.65,0.042725797728502,0.017847485127096,0.629529475392104,0.45,0.7,0,3
2017-0429,Stockholm,Hard,32,A,20171016,293,105777,Grigor Dimitrov,R,BUL,26.4202600958,8,3590,105668,Jerzy Janowicz,R,POL,26.9240246407,141,384,0.75,0.104695431472081,0.061548223350254,0.671319796954315,0.142857142857143,0.094029850746269,0.051492537313433,0.658208955223881,0.75,0,1,8
2017-7485,Antwerp,Hard,32,A,20171016,294,104542,Jo Wilfried Tsonga,R,FRA,32.4982888433,17,2285,103898,Julien Benneteau,R,FRA,35.8220396988,93,575,0.65,0.109208972845336,0.0271546635183,0.701298701298701,0.45,0.089378238341969,0.050518134715026,0.641839378238342,0.65,0.45,1,7
2017-M014,Moscow,Hard,32,A,20171016,294,122330,Alexander Bublik,R,RUS,20.3312799452,107,520,105575,Ricardas Berankis,R,LTU,27.3210130048,169,310,0.222222222222222,0.125,0.071428571428572,0.592032967032967,0.25,0.026869158878505,0.043808411214953,0.582359813084112,0.25,0.45,0,5
2017-0429,Stockholm,Hard,32,A,20171016,294,104269,Fernando Verdasco,L,ESP,33.9192334018,43,1090,104731,Kevin Anderson,R,RSA,31.4140999316,16,2470,0.45,0.069408740359897,0.042416452442159,0.647814910025707,0.65,0.213920817369093,0.035121328224777,0.715836526181354,0.5,0.65,0,4
2017-7485,Antwerp,Hard,32,A,20171016,295,105311,Joao Sousa,R,POR,28.5475701574,61,825,105074,Ruben Bemelmans,L,BEL,29.7549623546,98,544,0.5,0.060142154182614,0.03335155822854,0.627118644067797,0.416666666666667,0.059013742926435,0.023443815683104,0.647534357316087,0.4,0.5,0,9
2017-M014,Moscow,Hard,32,A,20171016,295,104534,Dudi Sela,R,ISR,32.5338809035,72,710,105173,Adrian Mannarino,L,FRA,29.2977412731,29,1535,0.4,0.031586021505376,0.036962365591398,0.633064516129032,0.7,0.063214525891056,0.034297242770679,0.630127774041695,0.35,0.7,0,16
2017-0429,Stockholm,Hard,32,A,20171016,295,105223,Juan Martin Del Potro,R,ARG,29.0622861054,19,2225,105216,Yuichi Sugita,R,JPN,29.0759753593,37,1184,0.75,0.118799755052051,0.03674219228414,0.68156766687079,0.6,0.044786096256685,0.035427807486631,0.603609625668449,0.75,0.6,1,0
2017-7485,Antwerp,Hard,32,A,20171016,296,106043,Diego Sebastian Schwartzman,R,ARG,25.1663244353,26,1720,103970,David Ferrer,R,ESP,35.5400410678,31,1425,0.65,0.038594470046083,0.033410138248848,0.615207373271889,0.75,0.027127003699137,0.059186189889026,0.618988902589396,0.65,0.6,1,1
2017-M014,Moscow,Hard,32,A,20171016,296,106000,Damir Dzumhur,R,BIH,25.4072553046,38,1181,104312,Andreas Seppi,R,ITA,33.6509240246,88,626,0.6,0.040776699029126,0.044660194174757,0.608414239482201,0.45,0.089880578252671,0.02828409805154,0.630421118793212,0.6,0.4,1,15
2017-0429,Stockholm,Hard,32,A,20171016,296,104926,Fabio Fognini,R,ITA,30.3983572895,27,1695,106058,Jack Sock,R,USA,25.0595482546,21,2005,0.65,0.043450064850843,0.060311284046693,0.627107652399481,0.6,0.080024067388688,0.047533092659447,0.635980746089049,0.65,0.6,0,11
2017-7485,Antwerp,Hard,32,A,20171016,297,105676,David Goffin,R,BEL,26.8583162218,10,2885,126774,Stefanos Tsitsipas,R,GRE,19.1786447639,122,466,0.9,0.097222222222222,0.033888888888889,0.67,0.25,0.100907029478458,0.029478458049887,0.657596371882086,0.9,0.333333333333333,0,14
2017-M014,Moscow,Hard,32,A,20171016,297,106421,Daniil Medvedev,R,RUS,21.6783025325,67,784,105806,Mirza Basic,R,BIH,26.264202601,209,247,0.45,0.101485148514851,0.058168316831683,0.615717821782178,0.333333333333333,0.082848837209302,0.026162790697675,0.649709302325581,0.4,0.4,0,7
2017-0429,Stockholm,Hard,32,A,20171016,297,105777,Grigor Dimitrov,R,BUL,26.4202600958,8,3590,104999,Mischa Zverev,L,GER,30.1519507187,30,1457,0.75,0.105164903546982,0.061605476042315,0.673926571250778,0.6,0.060968660968661,0.034188034188034,0.645014245014245,0.75,0.65,1,1
2017-7485,Antwerp,Hard,32,A,20171016,298,104542,Jo Wilfried Tsonga,R,FRA,32.4982888433,17,2285,105074,Ruben Bemelmans,L,BEL,29.7549623546,98,544,0.65,0.118550368550369,0.031326781326781,0.699017199017199,0.461538461538462,0.060223048327138,0.022304832713755,0.651301115241636,0.65,0.555555555555556,1,10
2017-M014,Moscow,Hard,32,A,20171016,298,105173,Adrian Mannarino,L,FRA,29.2977412731,29,1535,105575,Ricardas Berankis,R,LTU,27.3210130048,169,310,0.7,0.064724919093851,0.033656957928803,0.627831715210356,0.3,0.028335301062574,0.044273907910272,0.587367178276269,0.7,0.5,0,1
2017-0429,Stockholm,Hard,32,A,20171016,298,104269,Fernando Verdasco,L,ESP,33.9192334018,43,1090,105223,Juan Martin Del Potro,R,ARG,29.0622861054,19,2225,0.45,0.070117955439056,0.040629095674967,0.659895150720839,0.8,0.121287128712871,0.036509900990099,0.686881188118812,0.45,0.8,0,0
2017-7485,Antwerp,Hard,32,A,20171016,299,106043,Diego Sebastian Schwartzman,R,ARG,25.1663244353,26,1720,126774,Stefanos Tsitsipas,R,GRE,19.1786447639,122,466,0.7,0.038840579710145,0.031884057971015,0.618550724637681,0.307692307692308,0.100397614314115,0.027833001988072,0.648111332007952,0.7,0.4,1,2
2017-M014,Moscow,Hard,32,A,20171016,299,106000,Damir Dzumhur,R,BIH,25.4072553046,38,1181,105806,Mirza Basic,R,BIH,26.264202601,209,247,0.6,0.039290240811153,0.043092522179975,0.608998732572877,0.375,0.081395348837209,0.025991792065664,0.649794801641587,0.6,0.454545454545455,1,10
2017-0429,Stockholm,Hard,32,A,20171016,299,104926,Fabio Fognini,R,ITA,30.3983572895,27,1695,105777,Grigor Dimitrov,R,BUL,26.4202600958,8,3590,0.6,0.04576802507837,0.061442006269593,0.625078369905956,0.8,0.10613810741688,0.059462915601023,0.684782608695652,0.6,0.8,0,8
2017-7485,Antwerp,Hard,32,A,20171016,300,104542,Jo Wilfried Tsonga,R,FRA,32.4982888433,17,2285,106043,Diego Sebastian Schwartzman,R,ARG,25.1663244353,26,1720,0.65,0.119477286869944,0.03235843186061,0.698195395146235,0.7,0.040452111838192,0.032718619869126,0.613325401546698,0.65,0.7,1,6
2017-M014,Moscow,Hard,32,A,20171016,300,105575,Ricardas Berankis,R,LTU,27.3210130048,169,310,106000,Damir Dzumhur,R,BIH,25.4072553046,38,1181,0.35,0.026947861745753,0.045694200351494,0.585237258347979,0.6,0.040251572327044,0.042767295597484,0.610691823899371,0.5,0.6,0,16
2017-0429,Stockholm,Hard,32,A,20171016,300,105777,Grigor Dimitrov,R,BUL,26.4202600958,8,3590,105223,Juan Martin Del Potro,R,ARG,29.0622861054,19,2225,0.8,0.110533159947984,0.055266579973992,0.683355006501951,0.8,0.115802171290712,0.03437876960193,0.68335343787696,0.8,0.8,0,9
2017-0328,Basel,Hard,32,A,20171023,270,104252,Florian Mayer,R,GER,34.0506502396,68,768,105227,Marin Cilic,R,CRO,29.067761807,4,4505,0.4,0.045454545454546,0.021080368906456,0.623188405797101,0.85,0.172941176470588,0.032941176470588,0.697058823529412,0.133333333333333,0.7,0,1
2017-0337,Vienna,Hard,32,A,20171023,270,126094,Andrey Rublev,R,RUS,20.0082135524,35,1286,106233,Dominic Thiem,R,AUT,24.1368925394,6,3935,0.65,0.05664877757901,0.050089445438283,0.603458556946929,0.55,0.078621432417878,0.042541733979537,0.660743134087238,0.45,0.55,0,2
2017-0328,Basel,Hard,32,A,20171023,271,105967,Henri Laaksonen,R,SUI,25.5633127995,94,571,106432,Borna Coric,R,CRO,20.93908282,54,886,0.3,0.092746730083234,0.06064209274673,0.64268727705113,0.5,0.074846625766871,0.031288343558282,0.654601226993865,0.263157894736842,0.5,0,1
2017-0337,Vienna,Hard,32,A,20171023,271,104755,Richard Gasquet,R,FRA,31.3483915127,32,1375,103852,Feliciano Lopez,L,ESP,36.090349076,33,1295,0.45,0.039930555555556,0.024884259259259,0.641782407407407,0.65,0.151169423844837,0.032515687393041,0.691956645750143,0.45,0.5,1,1
2017-0328,Basel,Hard,32,A,20171023,272,111577,Jared Donaldson,R,USA,21.0376454483,50,908,105916,Marton Fucsovics,R,HUN,25.7056810404,100,537,0.6,0.094351334574798,0.049658597144631,0.666666666666667,0.421052631578947,0.069239500567537,0.038024971623156,0.625425652667423,0.6,0.333333333333333,0,15
2017-0337,Vienna,Hard,32,A,20171023,272,124116,Sebastian Ofner,R,AUT,21.4483230664,137,414,106298,Lucas Pouille,R,FRA,23.6632443532,25,1780,0.571428571428571,0.0752,0.0432,0.6272,0.55,0.110096153846154,0.049038461538462,0.654807692307692,,0.55,0,12
2017-0328,Basel,Hard,32,A,20171023,273,104999,Mischa Zverev,L,GER,30.1711156742,30,1457,104919,Leonardo Mayer,R,ARG,30.4421629021,52,897,0.6,0.062064965197216,0.034222737819026,0.642691415313225,0.45,0.086561743341404,0.033898305084746,0.666464891041162,0.6,0.55,0,4
2017-0337,Vienna,Hard,32,A,20171023,273,104731,Kevin Anderson,R,RSA,31.4332648871,17,2470,104198,Guillermo Garcia Lopez,R,ESP,34.3874058864,81,645,0.65,0.208494208494208,0.034749034749035,0.714285714285714,0.3,0.04202801867912,0.054703135423616,0.589726484322882,0.65,0.35,0,1
2017-0328,Basel,Hard,32,A,20171023,274,105223,Juan Martin Del Potro,R,ARG,29.0814510609,19,2225,105311,Joao Sousa,R,POR,28.5667351129,60,825,0.8,0.118148599269184,0.031668696711328,0.690621193666261,0.45,0.060170394036209,0.033546325878594,0.630457933972311,0.8,0.4,1,13
2017-0337,Vienna,Hard,32,A,20171023,274,110602,Dennis Novak,R,AUT,24.1533196441,284,172,105341,Thomas Fabbiano,R,ITA,28.4106776181,72,699,0.333333333333333,0.036437246963563,0.052631578947369,0.595141700404858,0.2,0.024524831391784,0.043531575720417,0.580012262415696,0.5,0.2,0,10
2017-0328,Basel,Hard,32,A,20171023,275,103898,Julien Benneteau,R,FRA,35.8412046543,93,575,105385,Donald Young,L,USA,28.2518822724,58,865,0.45,0.091324200913242,0.05218525766471,0.640574037834312,0.5,0.062024575775307,0.051492100643651,0.612638970157987,0.45,0.5,0,3
2017-0337,Vienna,Hard,32,A,20171023,275,106378,Kyle Edmund,R,GBR,22.7898699521,63,807,103970,David Ferrer,R,ESP,35.5592060233,29,1470,0.6,0.074235807860262,0.031815346225827,0.637554585152838,0.7,0.026769779892921,0.058893515764426,0.61511005353956,0.6,0.55,0,3
2017-0328,Basel,Hard,32,A,20171023,276,105238,Alexandr Dolgopolov,R,UKR,28.9582477755,37,1231,105992,Ryan Harrison,R,USA,25.4620123203,46,1003,0.45,0.091094493541808,0.035350101971448,0.658735554044867,0.3,0.095123419626731,0.043347381095726,0.624924744130042,0.4,0.5,0,10
2017-0337,Vienna,Hard,32,A,20171023,276,105526,Jan Lennard Struff,R,GER,27.4962354552,51,908,104655,Pablo Cuevas,R,URU,31.8083504449,36,1280,0.55,0.105293113261241,0.057484348321002,0.638019351166762,0.45,0.053646775165763,0.048221820373719,0.625075346594334,0.6,0.3,0,6
2017-0328,Basel,Hard,32,A,20171023,277,105138,Roberto Bautista Agut,R,ESP,29.5249828884,21,1935,105062,Mikhail Kukushkin,R,KAZ,29.826146475,82,639,0.75,0.037063435495367,0.036350677120456,0.659301496792587,0.45,0.039344262295082,0.012021857923497,0.631693989071038,0.75,0.5,1,5
2017-0337,Vienna,Hard,32,A,20171023,277,105023,Sam Querrey,R,USA,30.045174538,14,2525,105077,Albert Ramos,L,ESP,29.7659137577,22,1925,0.8,0.172095881991395,0.043023970497849,0.682851874615857,0.6,0.064668769716088,0.026288117770768,0.64143007360673,0.75,0.55,0,33
2017-0328,Basel,Hard,32,A,20171023,278,105577,Vasek Pospisil,R,CAN,27.3347022587,105,528,106058,Jack Sock,R,USA,25.0787132101,23,1900,0.4,0.115480649188514,0.034332084893883,0.637952559300874,0.65,0.079740106320142,0.049025398700532,0.634967513290018,0.45,0.6,0,2
2017-0337,Vienna,Hard,32,A,20171023,278,104259,Philipp Kohlschreiber,R,GER,34.0205338809,34,1295,104545,John Isner,R,USA,32.4928131417,13,2550,0.6,0.072266831377394,0.028412600370599,0.651636812847437,0.7,0.24041095890411,0.032191780821918,0.723972602739726,0.7,0.7,0,10
2017-0328,Basel,Hard,32,A,20171023,279,104898,Robin Haase,R,NED,30.5489390828,44,1075,103843,Marco Chiudinelli,R,SUI,36.1177275838,366,117,0.45,0.118413262285376,0.042628774422735,0.641799881586738,0.428571428571429,0.0423402617398,0.030023094688222,0.630484988452656,0.45,0.571428571428571,1,4
2017-0337,Vienna,Hard,32,A,20171023,279,106071,Bernard Tomic,R,AUS,25.0047912389,145,386,105732,Pierre Hugues Herbert,R,FRA,26.6009582478,83,630,0.5,0.079395085066163,0.019533711405167,0.629489603024575,0.25,0.108462455303933,0.051847437425507,0.641239570917759,0.3,0.35,0,4
2017-0328,Basel,Hard,32,A,20171023,280,103893,Paolo Lorenzi,R,ITA,35.8548939083,41,1155,111202,Hyeon Chung,R,KOR,21.4291581109,57,877,0.55,0.055087127599775,0.0415964024733,0.631815626756605,0.4,0.057717250324254,0.051232166018158,0.623865110246433,0.4,0.35,0,1
2017-0337,Vienna,Hard,32,A,20171023,280,106043,Diego Sebastian Schwartzman,R,ARG,25.1854893908,26,1720,104926,Fabio Fognini,R,ITA,30.417522245,27,1635,0.65,0.04143475572047,0.032158317872604,0.613481756338899,0.6,0.046254071661238,0.061237785016287,0.622801302931596,0.65,0.55,1,4
2017-0328,Basel,Hard,32,A,20171023,281,105676,David Goffin,R,BEL,26.8774811773,10,2840,105376,Peter Gojowczyk,R,GER,28.2737850787,69,758,0.9,0.095392953929539,0.033062330623306,0.671544715447154,0.5,0.099363057324841,0.050955414012739,0.64203821656051,0.85,0.4,1,0
2017-0337,Vienna,Hard,32,A,20171023,281,105550,Guido Pella,L,ARG,27.4360027379,64,792,105807,Pablo Carreno Busta,R,ESP,26.2833675565,11,2650,0.6,0.057300275482094,0.023691460055097,0.645730027548209,0.65,0.038419913419914,0.017316017316017,0.622294372294372,0.5,0.7,0,19
2017-0328,Basel,Hard,32,A,20171023,282,105173,Adrian Mannarino,L,FRA,29.3169062286,28,1580,105074,Ruben Bemelmans,L,BEL,29.7741273101,84,628,0.7,0.065061808718282,0.033181522446324,0.627195836044242,0.428571428571429,0.059712230215827,0.02158273381295,0.647482014388489,0.7,0.5,1,3
2017-0337,Vienna,Hard,32,A,20171023,282,111575,Karen Khachanov,R,RUS,21.4236824093,42,1110,104542,Jo Wilfried Tsonga,R,FRA,32.5174537988,15,2490,0.6,0.092418372993913,0.048146098505811,0.624239070282236,0.65,0.12026862026862,0.032356532356532,0.692307692307692,0.45,0.65,0,1
